REV_NUMBER,REV_ALPHABET,CABLE_SIZE,PROCURED_BY,CABLE_TAG,START_EQPT,END_EQPT,LENGTH_SRRL,NO_OF_RUNS,TOTAL_DESIGN_LENGTH,CABLE_ROUTE,TIMESTAMP,LENGTH_VARIANCE
33,A,2X2.5,Unknown,PD16-2P-001,"230V PDB-16,PASSAGE-14, DECK-10","ICAF CONTROL PANEL RS/2Q/4W-SM,DIVE MACH COMPARTMENT,DECK-40",110.0,1.0,110.0,"107_L45B-P-33, 10-91-P-G-2, 107_L45B-P-34, 10-93-P-G-2, 107_L45B-P-35, 10-95-P-G-2, 107_L45B-P-36, 10-97-P-G-2, 107_L45B-P-37, 10-99-P-G-2, 107_L45B-P-38, 10-101-P-G-2, 107_L45B-P-39, 10-103-P-G-2, 107_SCH45-P-13, 107_SCH45-P-21, 107_SCH45-C-11, 107_L45B-P-01, 107_L45B-P-02, 107_L45B-P-03, 107_L45B-P-04, 107_L45B-P-05, 107_L45B-P-06, 107_SCH45-P-24, 107_SCH45-P-06, 107_L45D-P-02, 10-119-P-B-01-(400X200), 108-L55B-P-04, 108-L55B-P-03, 108-L55B-P-02, 108-L55B-P-01, 108_L45B-P-03, 108_L45B-P-04, 10-111-P-D-02-(400X200), FWD E/R, 085_L45C-P-07, 085_L45C-P-06, 085_L45B-P-09, 20-110-P-G-1, 085_L45B-P-10, 20-108-P-G-1, 085_L45B-P-11, 20-106-P-G-1, 085_SCH45-P-02, 20-105-P-B-2-(400x200), DDC, 087_L45B-P-09, 087_L45B-P-10, 087_SCH45-P-17, 087_L45D-P-05, 087_L45D-P-06, 20-105-P-D-1(250X200), DIVE MACH. CMPT., 059_L30C-P-03, 059_L30C-P-02, 059_SCH30-P-25, 059_L30C-P-04, 059_SCH30-P-22, 059_SCH30-P-18, 059_L30B-P-26, 059_L30B-P-25, 059_L30B-P-24, 059_L30B-P-23, 059_L30B-P-22, 059_L45B-P-15, 40-101-P-G-1, 059_L45B-P-14, 40-99-P-G-2, 059_L45B-P-13, 40-97-P-G-2, 059_L45B-P-12, 40-95-P-G-2, 059_SCH45-P-12, 059_SCH45-P-08, 059_SCH45-P-07, 059_SCH45-P-06, 059_SCH45-P-05, 059_L45B-P-11, 059_SCH45-P-04, 059_SCH45-P-03, 059_SCH45-P-02, 40-91-P-G-2, 059_L45B-P-10, 40-89-P-G-2, 059_L45B-P-09, 40-87-P-G-2, 059_L45B-P-08, 40-85-P-G-2, 059_L30B-PC-09, , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X1.5,Unknown,PD16-2P-002,"230V PDB-16,PASSAGE-14, DECK-10","IPMS-REMOTE CONTROL VALVE JB-5,FWD.PROP ROOM,DECK-20",70.0,1.0,70.0,"107_L45B-P-33, 10-91-P-G-2, 107_L45B-P-34, 10-93-P-G-2, 107_L45B-P-35, 10-95-P-G-2, 107_L45B-P-36, 10-97-P-G-2, 107_L45B-P-37, 10-99-P-G-2, 107_L45B-P-38, 10-101-P-G-2, 107_L45B-P-39, 10-103-P-G-2, 107_SCH45-P-13, 107_SCH45-P-21, 107_SCH45-C-11, 107_L45B-P-01, 107_L45B-P-02, 107_L45B-P-03, 107_L45B-P-04, 107_L45B-P-05, 107_L45B-P-06, 107_SCH45-P-24, 107_SCH45-P-06, 107_L45D-P-02, 10-119-P-B-01-(400X200), 108-L55B-P-04, 108-L55B-P-03, 108-L55B-P-02, 108-L55B-P-01, 108_L45B-P-03, 108_L45B-P-04, 10-111-P-D-02-(400X200), 085_L45D-P-01, 085_L45C-P-07, 085_L45B-P-24, 085_L45B-P-25, 085_L45B-P-26, 085_131_L30B-P-01, 085_142_L20B-P-01, 085_142_L20B-P-02, 085_142_L20B-P-03, 085_142_L20B-P-04, 085_L20C-P-09, 085_057_L20B_P-01, 085_057_L20B_P-02, 085_125_L20B-P-01, 085_126_L20C_P-01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X2.5,Unknown,PD16-2P-003,"230V PDB-16,PASSAGE-14, DECK-10","CPP LCP,FWD PROP ROOM,DECK-40",100.0,1.0,100.0,"107_L45B-P-33, 10-91-P-G-2, 107_L45B-P-34, 10-93-P-G-2, 107_L45B-P-35, 10-95-P-G-2, 107_L45B-P-36, 10-97-P-G-2, 107_L45B-P-37, 10-99-P-G-2, 107_L45B-P-38, 10-101-P-G-2, 107_L45B-P-39, 10-103-P-G-2, 107_SCH45-P-13, 107_SCH45-P-21, 107_SCH45-C-11, 107_L45B-P-01, 107_L45B-P-02, 107_L45B-P-03, 107_L45B-P-04, 107_L45B-P-05, 107_L45B-P-06, 107_SCH45-P-24, 107_SCH45-P-06, 107_L45D-P-02, 10-119-P-B-01-(400X200), 108-L55B-P-04, 108-L55B-P-03, 108-L55B-P-02, 108-L55B-P-01, 108_L45B-P-03, 108_L45B-P-04, 10-111-P-D-02-(400X200), FWD E/R, 085_L45C-P-07, 085_L45C-P-06, 085_L45B-P-09, 20-112-P-G-1, 085_L45B-P-08, 20-114-P-G-1, 085_L45B-P-07, 20-116-P-G-1, 085_L45B-P-06, 20-118-P-G-4, 085_L45C-P-05, 20-122-P-G-1, 085_L45B-P-01, 20-124-P-G-1, 085_L45B-P-02, 085_L45C-P-01, 085_L45C-P-02, 20-126-P-D-03(400X200), 054_075_L45D_P-01, 054_L45B-P-21, 054_L45B-P-41, 054_L45B-P-42, 054_L45B-P-26, 40-120-P-G-4, 054_L45B-P-36, 40-118-P-G-4, 054_L45B-P-37, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X2.5,Unknown,PD16-2P-008,"230V PDB-16,PASSAGE-14, DECK-10","230V CONNECTION BOX-7,PASSAGE-14,      DECK-10",25.0,1.0,25.0,"107_L45B-P-33, 10-91-P-G-2, 107_L45B-P-34, 10-93-P-G-2, 107_L45B-P-35, 10-95-P-G-2, 107_L45B-P-36, 10-97-P-G-2, 107_L45B-P-37, 10-99-P-G-2, 107_L45B-P-38, 10-101-P-G-2, 107_L45B-P-39, 10-103-P-G-2, 107_SCH45-P-13, 107_SCH45-P-21, 107_SCH45-C-11, 107_L45B-P-01, 107_L45B-P-02, 107_L45B-P-03, 107_L45B-P-04, 107_L45B-P-05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X2.5,Unknown,PD16-2P-009,"230V PDB-16,PASSAGE-14, DECK-10","230V CONNECTION BOX-9,DDC CHAMBERS AREA,DECK-20",90.0,1.0,90.0,"107_L45B-P-33, 10-91-P-G-2, 107_L45B-P-34, 10-93-P-G-2, 107_L45B-P-35, 10-95-P-G-2, 107_L45B-P-36, 10-97-P-G-2, 107_L45B-P-37, 10-99-P-G-2, 107_L45B-P-38, 10-101-P-G-2, 107_L45B-P-39, 10-103-P-G-2, 107_SCH45-P-13, 107_SCH45-P-21, 107_SCH45-C-11, 107_L45B-P-01, 107_L45B-P-02, 107_L45B-P-03, 107_L45B-P-04, 107_L45B-P-05, 107_L45B-P-06, 107_SCH45-P-24, 107_SCH45-P-06, 107_L45D-P-02, 10-119-P-B-01-(400X200), 108-L55B-P-04, 108-L55B-P-03, 108-L55B-P-02, 108-L55B-P-01, 108_L45B-P-03, 108_L45B-P-04, 10-111-P-D-02-(400X200), FWD E/R, 085_L45C-P-07, 085_L45C-P-06, 085_L45B-P-09, 20-110-P-G-1, 085_L45B-P-10, 20-108-P-G-1, 085_L45B-P-11, 20-106-P-G-1, 085_SCH45-P-02, 20-105-P-B-2-(400x200), DDC, 087_SCH75-P-05, 087_SCH75-P-04, 087_SCH75-P-03, 087_L75B-PC-37, 087_L75B-PC-36, 087_L75B-PC-35, 087_L75B-PC-34, 087_SCH75-P-10, 087_SCH75-P-11, 087_L65B-PC-19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X2.5,Unknown,PD16-2P-010,"230V PDB-16,PASSAGE-14, DECK-10","230V CONNECTION BOX-14,PASSAGE-15,             DECK-10",25.0,1.0,25.0,"107_L45B-P-33, 10-89-P-G-2, 107_L45B-P-32, 10-87-P-G-2, 107_L45B-P-31, 10-85-P-G-2, 10-84-P-G-2, 107_L45B-P-07, 10-82-P-G-2, 107_L45B-P-08, 10-80-P-G-2, 107_L45B-P-09, 10-78-P-G-2, 107_L45B-P-10, 10-76-P-B-01-(325X250), 112_L45D-P-06A, 112_L45D-P-05A, 112_L45D-P-41A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X2.5,Unknown,PD16-2P-011,"230V PDB-16,PASSAGE-14, DECK-10","ACCOMMODATION LADDER STARTER PANEL(PORT),DECK-01",105.0,1.0,105.0,"107_L45B-P-33, 10-89-P-G-2, 107_L45B-P-32, 10-87-P-G-2, 107_L45B-P-31, 10-85-P-G-2, 10-84-P-G-2, 107_L45B-P-07, 10-82-P-G-2, 107_L45B-P-08, 10-80-P-G-2, 107_L45B-P-09, 10-78-P-G-2, 107_L45B-P-10, 10-76-P-B-01-(325X250), 112_L45D-P-06A, 112_L45D-P-05A, 112_L45D-P-41A, 112_L45D-P-03A, 112_L45D-P-02A, 112_L45D-P-01A, 114_L30B-P-06, 114_L30B-P-05, 114_L30B-P-04, 114_L30B-P-03, 114_L30B-P-02, 114_SCH30-P-07, 114_SCH30-P-06, 114_L30B-P-01, 114_L30D-P-01, 10-53-P-B-01-(200X200), 117_SCH30-P-15, 117_L30B-P-06, 117_L30B-P-07, 117_SCH30-P-14, 10-48-P-B-01-(200X200)/B, 117_L30D-P-01, 117_L30C-P-01, 10-43-P-B-01-(325X250)/B, 117_L45C-P-01, 01-44-P-D-01-(400X200)/D, 132_L45C-P-02, 132_L45C-P-01, 01-43-P-B-01-(325X250)/B, 132_L30D-P-01, 130_L30B-P-01, 130_L30B-P-02, 130_L30B-P-03, 130_L30B-P-04, 130_L30B-P-09, 01-53-P-B-01-(250X150)/B, 130_L30B-P-05, 130_L30B-P-06, 130_L30B-P-07, 130_L30B-P-08, 127_SCH30-P-02, 127_SCH30-P-03, 127_L30B-P-01, 127_L30B-P-02, 127_L30B-P-03, 127_L30B-P-04, 127_L30B-P-05, 127_SCH30-P-04, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X2.5,Unknown,PD16-2P-012,"230V PDB-16,PASSAGE-14, DECK-10","ACCOMMODATION LADDER STARTER PANEL(STBD),DECK-01",105.0,1.0,105.0,"107_L45B-P-33, 10-89-P-G-2, 107_L45B-P-32, 10-87-P-G-2, 107_L45B-P-31, 10-85-P-G-2, 10-84-P-G-2, 107_L45B-P-07, 10-82-P-G-2, 107_L45B-P-08, 10-80-P-G-2, 107_L45B-P-09, 10-78-P-G-2, 107_L45B-P-10, 10-76-P-B-01-(325X250), 112_L45D-P-06A, 112_L45D-P-05A, 112_L45D-P-41A, 112_L45D-P-03A, 112_L45D-P-02A, 112_L45D-P-01A, 114_L30B-P-06, 114_L30B-P-05, 114_L30B-P-04, 114_L30B-P-03, 114_L30B-P-02, 114_SCH30-P-07, 114_SCH30-P-06, 114_L30B-P-01, 114_L30D-P-01, 10-53-P-B-01-(200X200), 117_SCH30-P-15, 117_L30B-P-06, 117_L30B-P-07, 117_SCH30-P-14, 10-48-P-B-01-(200X200)/B, 117_L30D-P-01, 117_L30C-P-01, 10-43-P-B-01-(325X250)/B, 117_L45C-P-01, 01-44-P-D-01-(400X200)/D, 132_L45C-P-02, 132_L45C-P-01, 01-43-P-B-01-(325X250)/B, 132_L30D-P-01, 130_L30B-P-01, 130_L30B-P-02, 130_SCH20-P-02, 130_L20B-P-01, 130_L20B-P-02, 130_L20B-P-03, 130_L20B-P-04, 130_L20B-P-05, 130_SCH20-P-01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X1.5,Unknown,PD16-2P-013,"230V PDB-16,PASSAGE-14, DECK-10","K-POS OS(2) DP CONSOLE,BRIDGE,DECK-06",140.0,1.0,140.0,"107_L45B-P-33, 10-89-P-G-2, 107_L45B-P-32, 10-87-P-G-2, 107_L45B-P-31, 10-85-P-G-2, 10-84-P-G-2, 107_L45B-P-07, 10-82-P-G-2, 107_L45B-P-08, 10-80-P-G-2, 107_L45B-P-09, 10-78-P-G-2, 107_L45B-P-10, 10-76-P-B-01-(325X250), 112_L45D-P-06A, 112_L45D-P-05A, 112_L45D-P-41A, 112_L45D-P-03A, 112_L45D-P-02A, 112_L45D-P-01A, 114_L30B-P-06, 114_L30B-P-05, 114_L30B-P-04, 114_L30B-P-03, 114_L30B-P-02, 114_SCH30-P-07, 114_SCH30-P-06, 114_L30B-P-01, 114_L30D-P-01, 10-53-P-B-01-(200X200), 117_SCH30-P-15, 117_L30B-P-06, 117_L30B-P-07, 117_SCH30-P-14, 10-48-P-B-01-(200X200)/B, 117_L30D-P-01, 117_L30C-P-01, 10-43-P-B-01-(325X250)/B, 117_L45C-P-01, 01-44-P-D-01-(400X200)/D, 132_L45C-P-02, 132_L45C-P-01, 02-44-P-D-01-(400X200), 143_L45C-P-02, 143_L45C-P-02, 03-44-P-D-01-(400X200), 151_L45C-P-01, 151_L45B-P-01, 04-44-P-D-01-(400X200), 161_L45C-P-02, 161_L45C-P-01, 05-44-P-D-01-(400X200), 171_L45C-P-02, 171_L45C-P-01, 06-44-P-D-01-(400X200), 175_L45D-P-01, 175_L45D-P-02, 175_L45D-P-03, 175_L45B-P-02, 175_L45B-P-03, 175_L45B-P-04, 175_L45B-P-05, 175_L45B-P-06, 175_L45B-P-07, 175_L45B-P-08, 175_L45B-P-09, 175_L45B-P-10, 175_L45B-P-11, 175_L30B-P-20, 175_L30B-P-27, 175_L30B-P-26, 175_L30B-P-25, 175_L30B-P-24, 175_L30B-P-23, 175_L30B-P-22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X1.5,Unknown,PD16-2P-014,"230V PDB-16,PASSAGE-14, DECK-10","CCTV N/W ENCLOSURE-10,AFT DG ROOM,     DECK-30",95.0,1.0,95.0,"107_L45B-P-33, 10-89-P-G-2, 107_L45B-P-32, 10-87-P-G-2, 107_L45B-P-31, 10-85-P-G-2, 10-84-P-G-2, 107_L45B-P-07, 10-82-P-G-2, 107_L45B-P-08, 10-80-P-G-2, 107_L45B-P-09, 10-78-P-G-2, 107_L45B-P-10, 10-76-P-B-01-(325X250), 112_L45D-P-06A, 112_L45D-P-05A, 112_L45D-P-41A, 112_L45D-P-03A, 112_L45D-P-02A, 112_L45D-P-01A, 114_L30B-P-06, 114_L30B-P-05, 114_L30B-P-04, 114_L30B-P-03, 114_L30B-P-02, 114_SCH30-P-07, 114_SCH30-P-06, 114_L30B-P-01, 114_L30D-P-01, 10-53-P-B-01-(200X200), 117_SCH30-P-15, 117_L30B-P-06, 117_L30B-P-07, 117_SCH30-P-14, 10-48-P-B-01-(200X200)/B, 117_L30D-P-01, 117_L30C-P-01, 10-43-P-B-01-(325X250)/B, 117_L45C-P-01, 117_L45C-P-02, 10-44-P-D-01-(400X200), 095_L75C-P-15, 095_L75C-P-14, 095_L75C-P-13, 095_L75C-P-17, 095_L75C-P-16, 095_L75B-P-03, 095_L75B-P-02, 095_L75B-P-01, 20-53-P-B-2-(400x250), 091_L75B-P-12, 091_L75B-P-13, 091_L65C-P-03, 091_L65C-P-02, 091_VL75B-P-25, 091_VL75B-P-30, 20-56-P-D-1_(325x250), 071_L75C-P-03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
33,A,2X1.5,Unknown,PD16-2P-015,"230V PDB-16,PASSAGE-14, DECK-10","CCTV N/W ENCLOSURE-3,PASAGE-8,DECK-01",105.0,1.0,105.0,"107_L45B-P-33, 10-89-P-G-2, 107_L45B-P-32, 10-87-P-G-2, 107_L45B-P-31, 10-85-P-G-2, 10-84-P-G-2, 107_L45B-P-07, 10-82-P-G-2, 107_L45B-P-08, 10-80-P-G-2, 107_L45B-P-09, 10-78-P-G-2, 107_L45B-P-10, 10-76-P-B-01-(325X250), 112_L45D-P-06A, 112_L45D-P-05A, 112_L45D-P-41A, 112_L45D-P-03A, 112_L45D-P-02A, 112_L45D-P-01A, 114_L30B-P-06, 114_L30B-P-05, 114_L30B-P-04, 114_L30B-P-03, 114_L30B-P-02, 114_SCH30-P-07, 114_SCH30-P-06, 114_L30B-P-01, 114_L30D-P-01, 10-53-P-B-01-(200X200), 117_SCH30-P-15, 117_L30B-P-06, 117_L30B-P-07, 117_SCH30-P-14, 10-48-P-B-01-(200X200)/B, 117_L30D-P-01, 117_L30C-P-01, 10-43-P-B-01-(325X250)/B, 117_L45C-P-01, 01-44-P-D-01-(400X200)/D, 132_L45C-P-02, 132_L45C-P-01, 02-44-P-D-01-(400X200), 143_L45C-P-02, 143_L45C-P-01, 02-43-P-B-01-(325X250), 143_L20B-P-01, 143_L20B-P-20, 143_L20B-P-21, 143_L20B-P-22, 143_L20B-P-23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-08-22 15:15:18,0.0
34,A,2X2.5,Unknown,ES-001,ECHO SOUNDER AC JB,PROCESSOR UNIT,5.0,1.0,5.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,2PX0.75-x,Unknown,ES-003,PROCESSOR UNIT,MHSS INPUT,10.0,1.0,10.0,LOCAL ROUTE,2023-09-11 19:29:54,0.0
34,A,2PX0.75-x,Unknown,ES-004,PROCESSOR UNIT,MHSS INPUT,10.0,1.0,10.0,LOCAL ROUTE,2023-09-11 19:29:54,0.0
34,A,2X2.5,Unknown,ES-005,ECHO SOUNDER AC JB,MASTER DISPLAY UNIT,5.0,1.0,5.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,2PX0.75-x,Unknown,ES-008,MASTER DISPLAY UNIT,EM LOG RTU JB,40.0,1.0,40.0,"DK05, 06-44-C-D-03-(400X200),175_L45B-C-02,175_L45B-C-03,175_L45B-C-04, 175_L45B-C-13,175_L45B-C-12,175_L45B-C-11,175_L45B-C-10,175_L45B-C-09,175_L45B-C-08,175_L45B-C-07,175_L45B-C-06,175_L45B-C-05,175_L45B-C-17,175_L45B-C-16,175_L45B-C-15,175_L45B-C-14,175_L20B-C-27,175_L20B-C-28",2023-09-11 19:29:54,0.0
34,A,Unknown,OEM,ES-011,MASTER DISPLAY UNIT,LED REPEATER BRIDGE F6 CONSOLE,30.0,1.0,30.0,"175_L20C-C-06, 175_L20C-C-03, 175_L30C-C-09, 175_L30C-C-08,175_L30C-C-03, 175_L30C0C-02, 175_L30B-C-08, 175_L30B-C-06, 175_L30B-C-05, 175_L30B-C-03",2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-012,LED REPEATER BRIDGE,LED REPEATER OPS ROOM,50.0,1.0,50.0,"175_L30B-C-03, 175_L30B-C-08, 175_L30C-C-01, 175_L30C-C-03,06-44-C-D-02-(400X200),DK 05,171_L45C-C-03,171_L45C-C-04,05-44-C-D-02-(400X200),156_L30B-C-03,156_L30D-C-03",2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-013,MASTER DISPLAY UNIT,LED REPEATER ECP CONSOLE,50.0,1.0,50.0,"175_L30B-C-03, 175_L30B-C-08, 175_L30C-C-01, 175_L30C-C-03,06-44-C-D-02-(400X200),DK 05,171_L45C-C-03,171_L45C-C-04,05-44-C-D-02-(400X200),171_L45C-C-01, 171_L45C-C-02, 04-44-C-D-01-(400X200), 153_L20B-C-03, 150-L20D-C-01, 150_L20B-C-19, 150_L20B-C-05, 150_L20B-C-01",2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-014,LED REPEATER ECP CONSOLE,LED REPEATER STEERING GEAR,135.0,1.0,135.0,"STGR ROOM,074_L20B-C-24/H-900,074_L20B-C-25/H-900,074_L20B-C-26/H-900,20-172-P-B-3-(325x250), CHILLER/ HYDRAULIC STORE,077_L45B-C-04,20-170-P-G-2,077_L45B-C-03,20-168-P-G-2,077_L45B-C-02,20-166-P-G-2,077_L45B-C-01,20-164-P-G-2,20-163-P-B-2-(325x250),20-162-P-G-2,077_L45B-C-05,HPWM ROOM,20-160-P-B-4-(325x250),078_L45B-C-01,20-158-P-G-2,20-157-P-B-2-(325x250),20-156-P-G-2,078_L45B-C-02,20-154-P-G-2,078_L45B-C-03,20-152-P-G-2,078_L45B-C-04,20-150-P-G-2,078_L45B-C-05,E/R AFT,20-143-C-B-1-(400x250),20-142-C-G-2.,083_L45B-C-17,20-140-C-G-2.,083_L45B-C-16,20-138-C-G-1.,083_L45B-C-15,20-136-C-G-1.,083_L45C-C-04,20-134-C-G-2.,083_L45B-C-18,20-132-C-G-2.,083_L45B-C-19,20-130-C-G-2., 083_L45B-C-20,20-128-C-G-2,083_L45B-C-21,E/R FWD,20-126-C-B-2-(400x200),085_L45B-C-12,20-124-C-G-2,085_L45B-C-14,20-122-C-G-2,085_L45B-C-13,20-120-C-G-1.,085_L45B-C-15,20-118-C-G-1,085_L45B-C-16, 20-116-C-G-2,085_L45B-C-17,20-114-C-G-2.,085_L45B-C-18,20-112-C-G-2,085_L45B-C-19,20-110-C-G-2, 085_L45B-C-20,20-108-C-G-2,085_L45B-C-21,20-106-C-G-2.,DDC,20-105-C-B-1-(400x200),087_L75B-CC-11, 087_L75B-CC-36,087_L75B-CC-33,087_L75B-CC-32,087_L75B-CC-31,087_L75B-CC-30,087_L75B-CC-38, 087_L75B-CC-25,087_L75B-CC-25,087_L75B-CC-24,087_L75B-CC-23,087_L75B-CC-22,MOONPOOL,20-84-CC-B-4-(325x250),20-82-P-G-7,089_L75B-CC-11,20-80-P-G-7,089_L75B-CC-10,20-78-P-G-7,089_L75B-CC-09,20-76-P-G-7,089_L75B-CC-08,20-74-P-G-7,AFT  MSBM,20-73-C-B-1-(325X250),091_L45B-C-04,091_L45B-C-03, 091_L45B-C-02,091_L45B-C-01,095_L45B-C-1,095_L45B-C-2,095_L45B-C-5,095_L45B-C_5, FWD  MSB,20-53-P-B-10-(400x250),095_L45B-C-01,095_L45B-C-02,095_L45B-C-03,095_L45B-C-04,095_L30C-C-04,20-46-C-G-01-(400X200),095_L30B-C-10,095_L30B-C-09,20-46-C-G-02-(400X200),095_L30B-C-08,095_L30B-C-07, DK10,10-44-C-D-03-(400X200),117_L45C-C-06,117_L45C-C-05,DK01,01-44-C-D-03-(400X200),132_L45C-C-06, 132_L45C-C-05,DK02,02-44-C-D-03-(400X200),143_L45C-C-06,143_L45C-C-05,DK03,03-44-C-D-03-(400X200), 151_L45C-C-03,151_L45B-C-03,153_L20B-C-03, 150-L20D-C-01, 150_L20B-C-19, 150_L20B-C-05, 150_L20B-C-01",2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-015,PROCESSOR UNIT,JUNCTION BOX,93.0,1.0,93.0,"175_L45B-C-05, 175_L45B-C-06,175_L45B-C-07,175_L45B-C-08,175_L45B-C-09,175_L45B-C-10,175_L45B-C-11,175_L45B-C-12,1 75_L45B-C-13,175_L45B-C-04,175_L45B-C-03,175_L45B-C-02,175_L45B-C-01,06-44-C-D-02-(400X200), DK05, 171_L45C-C-01,171_L45C-C-02,05-44-C-D-01-(400X200),DK04,161_L45C-C-01,161_L45C-C-02,04-44-C-D-01-(400X200), DK03,151_L45B-C-01,151_L45C-C-01,03-44-C-D-01-(400X200),DK02,143_L45C-C-01, 143_L45C-C-02,02-44-C-D-01-(400X200),DK01,132_L45C-C-01,132_L45C-C-02,01-44-C-D-01-(400X200), DK10, 117_L45C-C-01,117_L45C-C-02,10-44-C-D-01-(400X200),FWD MSB,096_L45B-C-01, 20-33-C-B-2-(400X500), 097_L45B-C-10, 097_L45B-C-07, 097_L45B-C-12, 097_SCH45-C-04, 097_SCH45-C-01,20-21-C-B2-2(325X250)",2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-016,JUNCTION BOX,ECHO SOUNDER TRANSDUCER ,10.0,1.0,10.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-017,PROCESSOR UNIT,MASTER DISPLAY UNIT,5.0,1.0,5.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-018,MASTER DISPLAY UNIT,ECHO SOUNDER  PRINTER,10.0,1.0,10.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-019,MASTER DISPLAY UNIT,DATA DISTRIBUTION BOX-2,10.0,1.0,10.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,Unknown,OEM,ES-020,MASTER DISPLAY UNIT,DATA DISTRIBUTION BOX-1,5.0,1.0,5.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,2X2.5,Unknown,ES-021,ECHO SOUNDER AC JB,DATA DISTRIBUTION BOX-1,5.0,1.0,5.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
34,A,2X2.5,Unknown,ES-022,ECHO SOUNDER AC JB,DATA DISTRIBUTION BOX-2,10.0,1.0,10.0,LOCAL ROUTE,2023-08-22 15:15:18,0.0
29,B,2PX0.75-x,Unknown,ME-S-001,ME UPS(S),ME LCP(S),30.0,1.0,30.0,"054_L45B-P-03, 40-118-P-G-2,  054_L45B-P-04, 054_L45B-P-05, 054_L45B-P-06, 054_L45B-P-17, 054_L45B-P-18,40-108-P-G-2,054_SCH30-P-02,054_L30B-P-03, 20-106-P-D-3(200X150), 085_058_SCH20-P-08, 085_058_L20B-P-07, 085_058_L20B-P-06,085_058_L20B-P-05, 085_058_L20B-P-04",2023-09-06 14:19:26,0.0
29,B,2X2.5-e,Unknown,ME-S-002,ME UPS(S),ME LCP(S),30.0,1.0,30.0,"054_L45B-P-03, 40-118-P-G-2,  054_L45B-P-04, 054_L45B-P-05, 054_L45B-P-06, 054_L45B-P-17, 054_L45B-P-18,40-108-P-G-2,054_SCH30-P-02,054_L30B-P-03, 20-106-P-D-3(200X150), 085_058_SCH20-P-08, 085_058_L20B-P-07, 085_058_L20B-P-06,085_058_L20B-P-05, 085_058_L20B-P-04",2023-09-06 14:19:45,0.0
29,B,2X2.5-e,Unknown,ME-S-003,ME UPS(S),CPP LCP(S),30.0,1.0,30.0,"054_L45B-P-03, 40-118-P-G-2,  054_L45B-P-04, 054_L45B-P-05, 054_L45B-P-06, 054_L45B-P-17, 054_L45B-P-18,40-108-P-G-2,054_SCH30-P-02,054_L30B-P-03, 20-106-P-D-3(200X150), 085_058_SCH20-P-08, 085_058_L20B-P-07, 085_058_L20B-P-06,085_058_L20B-P-05, 085_058_L20B-P-04",2023-09-06 14:19:47,0.0
